ORIGEN,PRODUCTO,GRADO DE ALCOHOL,REGISTRO SANITARIO,VIGENCIA DE REGISTRO SANITARIO,RESOLUCIÓN DE REGISTRO SANITARIO,PRODUCTOR,NOMBRE EMPRESA DISTRIBUIDORA,NIT
I,W. Black & White 40°,40.1,INVIMA L-002512,29/11/2029,19050128,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Black & White 40°,40,INVIMA L-002512,29/11/2029,19054702,CHAPARRO CHAPARRO JUSTINIANO/S. EXITO,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Black & White 40°,40.2,INVIMA L-002512,29/11/2029,20031934,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Black & White 40°,40.1,INVIMA L-002512,29/11/2029,19050128,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Buchanans 12y 40,40,INVIMA L-002657,13/03/2030,20006884,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Buchanans 12y 40,40,INVIMA L-002657,13/03/2030,20006884,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Buchanans Deluxe 12y,40,INVIMA L-002657,13/03/2030,20006884,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Buchanans Malts Edit Blended Scotch,40.1,INVIMA 2019L-0010052,20/06/2029,19022748,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Buchanans Master Blended Scotch,39.8,INVIMA 2010L-0004909,26/11/2030,20043005,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Buchanans Red Seal Blended Scotch,40.2,INVIMA 2005L-0002565,28/09/2025,15035091,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Buchanans Special Reserve 40,40,INVIMA L-002650,9/03/2030,20006434,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Bulleit Bourbon,45.01,INVIMA 2016L-0008295,25/07/2026,16025441,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Bulleit Rye,44.89,INVIMA 2016L-0008294,25/07/2026,16025440,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Cardhu,40,INVIMA 2016L-0008433,3/11/2026,16042998,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Cragganmore 12yo,40.2,INVIMA 2016L-0008431,4/11/2026,16037460,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Crown Royal Canadian 40°,40.01,INVIMA 2013L-0006530,24/05/2023,13019500,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Dalwhinnie Single Malt 15 Years Old,42.9,INVIMA 2006L-0002665,6/11/2025,15040493,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Haig Club Clubman 40,40,INVIMA 2018L-0009697,14/12/2028,18051974,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Haig Club Clubman 40,40,INVIMA 2018L-0009697,14/12/2028,19055218,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Haig Supreme,40.1,INVIMA 2010L-0004766,15/04/2020,10015774,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J. W A Song Of Fire,40.9,INVIMA 2019L-0010246,20/09/2029,19041512,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J. W A Song Of Ice,40.4,INVIMA 2019L-0010248,20/09/2029,19039001,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J. W Blue Label Ghost & Rare,43.9,INVIMA 2019L-0010187,29/08/2029,19035126,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J. W. Gold Label Res Blended,40,INVIMA 2012L-0005835,21/06/2032,12020184,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J. W. Gold Label Res Blended,40,INVIMA 2012L-0005835,7/07/2032,22018275,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J. W. Gold Label Res Blended,40,INVIMA 2012L-0005835,7/07/2032,22018275,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J. W. Red Label 40,40,INVIMA L-002509,19/09/2029,19050613,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. & SonsPrivate Coll. 2016,43.1,INVIMA 2016L-0008127,1/04/2026,16008313,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. & Sons King George V,43.1,INVIMA 2007L-0003671,12/09/2027,17033809,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. 18 Year Old B,40.1,INVIMA 2017L-0008890,7/09/2027,17033614,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. 18 Year Old B,40.1,INVIMA 2017L-0008890,7/09/2027,19036261,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Batch Wine Cask Blend,40.1,INVIMA 2017L-0008979,12/10/2027,17043127,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Black Label,40,INVIMA L-002656,15/04/2020,14034412,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Black Label 40°,40,INVIMA L-002656,13/03/2030,20007034,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Black Label 40°,40,INVIMA L-002656,13/03/2030,20007034,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Black Label 40°,40,INVIMA L-002656,13/03/2030,20007034,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Black Label 40°,40,INVIMA L-002656,13/03/2030,20007034,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Blended Scotch,40.1,INVIMA 2011L-0005275,23/05/2021,11026447,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Blue Label 40,40.1,INVIMA L-002654,3/04/2030,20012909,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Blue Label 40°,40.1,INVIMA L-002654,4/05/2030,11025060,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Double Black Blended,40.1,INVIMA 2011L-0005499,31/12/2021,11040490,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Double Black Blended,40.1,INVIMA 2011L-0005499,14/10/2031,21043400,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Green Label Blended Malt Scotc,43.1,INVIMA 2017L-0008991,11/10/2027,17039727,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Green Label Blended Malt Scotch,43,INVIMA L-002047-R1,10/03/2018,7027678,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Platinum Label Blended,40.2,INVIMA 2012L-0005836,29/05/2022,12023020,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Platinum Label Blended Scotch,40.2,INVIMA 2012L-0005836,29/05/2022,14035657,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Red Label 40°,40,INVIMA L-002509,19/09/2029,19037967,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Red Label 40°,40,INVIMA L-002509,19/09/2029,19037967,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Red Label 40°,40,INVIMA L-002509,19/09/2029,19037967,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Red Label 40°,40,INVIMA L-002509,19/09/2029,19037967,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. Swing 40°,40.2,INVIMA L-002653,13/03/2030,20006883,DIALSA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. J.W. White,41.7,INVIMA 2018L-0009658,23/11/2028,18046965,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Jw Odyssey Blended Malt Scotch W,40.3,INVIMA 2013L-0006936,30/12/2023,13036824,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Mortlach 20 Years Old,43.5,INVIMA 2019L-0010156,21/08/2029,19032937,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Old Parr (40°),40.1,INVIMA L-002655,11/03/2030,20006612,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Old Parr 12 Yo Deluxe 40°,40.1,INVIMA L-002655,11/03/2030,20006612,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Old Parr 12 Yo Deluxe 40°,40.1,INVIMA L-002655,11/03/2030,20006612,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Old Parr 18 Years Old,40.1,INVIMA 2018L-0009458,3/08/2028,18028945,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Old Parr 40°,40.1,INVIMA L-002655,11/03/2030,20006612,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Old Parr Superior 43°,43.2,INVIMA 2007L-0003704,14/11/2027,17045242,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Old Parr Tribute Blended Scotch 40°,40.2,INVIMA 2014L-0006982,28/02/2024,14002540,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Talisker 10 Yo Single Malt,46.1,INVIMA 2019L-0010291,8/10/2029,19042085,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. The Singleton Of Dufftown 12yo S.M.S,40.1,INVIMA 2015L-0007523,10/04/2025,15010724,DIAGEO COLOMBIA S. A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. The Singleton Of Dufftown 15yo 40,40.1,INVIMA 2019L-0010176,29/08/2029,19034760,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. The Singleton Of Dufftown 18yo 40,40.1,INVIMA 2019L-0010175,29/08/2029,19034758,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. The Singleton Of Dufftown Talfire S.M.S,40.1,INVIMA 2014L-0007455,28/01/2025,14044013,DIAGEO COLOMBIA S. A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Vat 69,40.1,INVIMA L-002293,29/11/2028,18048997,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Vat 69,40.1,INVIMA L-002293,29/11/2028,18048997,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W.J.W.S. Priv Col 2014 Edi Blend Scotc,46.8,INVIMA 2014L-0007277,26/09/2024,14028238,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W.John.W. & Sons Edit. Rare Fruit Char,46.8,INVIMA 2015L-0007570,2/06/2025,15018208,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
N,Ap. Crema De W Braytton (Market Line),10,INVIMA 2010L-0004868,30/06/2020,12029537,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. Crema De W. Braytton (Marke Line),10,INVIMA 2010L-0004868,30/06/2020,12029537,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. Crema De W. Braytton (Market Line),10,INVIMA 2010L-0004868,30/06/2020,12029537,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. De Crema Con Sabor A Whisky Whiskream,14,INVIMA 2006L-0003063,24/11/2026,16044506,BODEGAS AÑEJAS SAS,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. De Crema De Whisky Brayton,14,INVIMA 2020L-0010639,30/06/2020,15036722,BODEGAS DE MOSELA LTDA,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. De Crema De Whisky Brayton,14,INVIMA 2020L-0010639,6/08/2030,20023871,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. De Crema De Whisky Brayton,14,INVIMA 2020L-0010639,30/06/2020,15036722,BODEGAS DE MOSELA LTDA,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. No. Vin. Cerezano De Cerezas,9.2,INVIMA 2019L-0010239,20/09/2029,19038991,BODEGAS CASA DEL RHIN ZF S.A.S.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. No. Vin. Cerezano De Cerezas,9.2,INVIMA 2019L-0010239,20/09/2029,19038991,BODEGAS CASA DEL RHIN ZF S.A.S.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. Vin. Gran Ducado Moscatel Tinto,8.5,INVIMA 2019L-0010203,9/09/2029,19036270,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. Vin. Moscatel De Pasas,10.1,INVIMA 2019L-0010240,20/09/2029,19038993,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. Vin. Moscatel De Pasas,10.1,INVIMA 2019L-0010240,20/09/2029,19038993,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Ap. Vin. Moscatel De Pasas,10.1,INVIMA 2019L-0010240,20/09/2029,19038993,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Coc. Piña Colada Isleña,14,INVIMA 2011L-0005395,10/06/2031,21035848,BODEGAS AÑEJAS SAS,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,Coc. Vino De Verano Sab Limon Tintopia,4.44,INVIMA 2015L-0007877,10/11/2025,15041836,OLIBERICA  LTDA,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,Piña Colada Braytton 14° (Mosela),14,INVIMA 2007L-0003403,7/03/2027,19011579,BODEGAS DE MOSELA LTDA,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,Sangria Tintopia,6.67,INVIMA 2015L-0007770,11/09/2025,15032911,OLIBERICA  LTDA,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. B. Chard. Gewertraminer Aresti Art,12.94,INVIMA 2012L-0005830,25/05/2022,12020190,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. B. D. L Emilia Igt Angeli E. Santi,8.16,INVIMA 2015L-0007735,26/08/2025,17005987,IMPORTACIONES GRUCAL S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. B. Gewurztraminer Aresti Art,12.94,INVIMA 2012L-0005830,25/05/2022,12020190,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. B. Reserva Sauv. Blanc Aresti Art,12.94,INVIMA 2012L-0005830,25/05/2022,12020190,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. B. Sauv. Blanc Aresti Art,12.94,INVIMA 2012L-0005830,25/05/2022,12020190,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Blanc Dulce Natural Crotta,9.8,0005084,24/11/2020,11006221,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Blanco Buena Cocina,10,INVIMA 2019L-0010107,5/08/2029,19041511,BODEGAS AÑEJAS SAS,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Blanco Buena Cocina,10,INVIMA 2019L-0010107,5/08/2029,19041511,BODEGAS AÑEJAS SAS,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Blanco Crotta,12.6,0005085,24/11/2020,11000507,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Blanco De Misa Casa Del Rhin 10°,10,INVIMA 2003L-0001361,29/08/2023,13032412,BODEGAS DEL RHIN LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Blanco Gran Concilio 9°,9,L-002056,7/11/2024,17032154,BODEGAS DEL RHINH S.A.S.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Blanco Seco La Bodeguita 10°,10,INVIMA 2015L-0007765,8/09/2025,15032905,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Blanco Seco La Bodeguita 10°,10,INVIMA 2015L-0007765,8/09/2025,15032905,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Blanco Seco La Bodeguita 10°,10,INVIMA 2015L-0007765,8/09/2025,15032905,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Blanco Seco La Bodeguita 10°,10,INVIMA 2015L-0007765,8/09/2025,15032905,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Burbu. De Manzana Casa Nova,7,INVIMA 2015L-0007643,8/07/2025,15023152,BODEGAS AÑEJAS SAS,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Burbu. De Manzana La Bodeguita 6°,6,INVIMA 2015L-0007815,2/10/2025,15035850,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Casa Del Rhin Blanco Seco,7,INVIMA 2006L-0002922,17/06/2026,19036253,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Casa Del Rhin Burbu De Manzana 6°,6,L-001443,3/03/2025,19038965,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Casa Del Rhin Burbujeante Durazno,6,INVIMA 2020L-0010731,27/10/2030,20034602,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Casa Del Rhin Tinto Seco,7,INVIMA 2006L-0002922,17/06/2026,19036253,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Chianti Docg Maestri Cantinieri,11.78,0004361,22/05/2019,9024622,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Clasico Cab. Sauv. Bodeguero De Placilla,13.13,INVIMA 2014L-0007056,22/04/2024,14007994,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Clasico Carm. Bodeguero De Placilla,13.13,INVIMA 2014L-0007056,22/04/2024,14007994,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Clasico Merlot Bodeguero De Placilla,13.13,INVIMA 2014L-0007056,22/04/2024,14007994,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Corona Imperial Espumoso 6°,6,INVIMA L-001369,5/01/2026,19038969,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. De Misa Gran Moscatel De Gala,10,INVIMA 2016L-0008315,8/08/2026,16027244,BODEGAS AÑEJAS SAS,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Dulce Tinto El Tonelito (10°),10,INVIMA 2020L-0010624,17/07/2030,20020850,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Dulce Tinto El Tonelito (10°),10,INVIMA 2020L-0010624,17/07/2030,20020850,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Esp. Blanco La Bodeguita 6°,6,INVIMA 2015L-0007774,8/09/2025,15032916,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Esp. Casa Nova Blanco,9,INVIMA 2015L-0007698,5/08/2025,15026849,BODEGAS AÑEJAS SAS,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Esp. Casa Nova Rosado,9,INVIMA 2015L-0007698,5/08/2025,15026849,BODEGAS AÑEJAS SAS,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Esp. Rosado La Bodeguita 6°,6,INVIMA 2015L-0007774,8/09/2025,15032916,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Fino Blanco Bodeguero De Placilla,13.1,INVIMA 2014L-0007038,11/04/2024,14007151,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Fino Tinto Bodeguero De Placilla,13.13,INVIMA 2014L-0007056,22/04/2024,14007994,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Friz. B. Amabile Maestri Cantinieri,10.34,0004362,22/05/2019,9025181,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Katich Blanco Espumoso 6°,6,INVIMA 2001L-0000337,28/04/2032,22007536,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Katich Rosada Espumoso 6°,6,L-000681,29/12/2024,19036251,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. La Bodeguita Generoso,14,INVIMA 2019L-0009860,5/03/2029,19005228,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Merlot Ven. Igt Maestri Cantinieri,11.78,0004361,22/05/2019,9024622,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Montecarlo Rosado Espumoso 6°,6,INVIMA L-001649,3/05/2027,19038968,BODEGAS CASA DEL RHIN ZF S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Moscato Passito (Ttb),10,INVIMA L-000524,1/10/2025,16030167,BODEGAS AÑEJAS SAS,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Moscato Passito 10°,10,INVIMA L-000524,25/09/2025,15034997,BODEGAS AÑEJAS SAS,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. Moscato Passito 10°,10,INVIMA L-000524,1/10/2025,15044787,BODEGAS AÑEJAS SAS,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Pinot B. Ven. Igt Maestri Cantinieri,11.78,0004361,22/05/2019,9024622,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. R. D. L. Emilia Igt Angeli E Santi,8.16,INVIMA 2015L-0007735,26/08/2025,17005987,IMPORTACIONES GRUCAL S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Res. Cab. Sauv. Bodeguero De Placilla,13.13,INVIMA 2014L-0007056,22/04/2024,14007994,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Res. Merlot Bodeguero De Placilla,13.13,INVIMA 2014L-0007056,22/04/2024,14007994,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Sauv. Blanc Clasico Bodeguero De Placilla,13.1,INVIMA 2014L-0007038,11/04/2024,14007151,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. Sauv. Blanc Res. Bodeguero De Placilla,13.1,INVIMA 2014L-0007038,11/04/2024,14007151,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. T. Assamblage L. Release Aresti Art,14.1,INVIMA 2012L-0005828,25/05/2022,12020192,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. T. Cab. Sauv. Rio Seco,13.35,0005119,27/01/2021,11018512,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. T. Cabernet Sauv. Aresti Art,12.94,INVIMA 2012L-0005830,25/05/2022,12020190,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. T. Carmenere Aristi Art,12.94,INVIMA 2012L-0005830,25/05/2022,12020190,MAKRO SUPERMAYORISTA S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
I,V. T. D. L. Emilia Igt Angeli E. Santi,8.24,INVIMA 2015L-0007735,26/08/2025,15030607,DIST. GLOBAL S.A.S,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. T. Dulce La Bodeguita 10°,10,INVIMA 2015L-0007766,8/09/2025,15032906,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. T. Dulce La Bodeguita 10°,10,INVIMA 2015L-0007766,8/09/2025,15032906,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. T. Dulce La Bodeguita 10°,10,INVIMA 2015L-0007766,8/09/2025,15032906,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
N,V. T. Dulce La Bodeguita 10°,10,INVIMA 2015L-0007766,8/09/2025,15032906,BODEGAS DE MOSELA LTDA.,MAKRO SUPERMAYORISTA S.A.S,9000592385
